22.707 22.615 -0.004 -0.011
22.824 22.645  0.004  0.004
27.967 26.914 99.999 99.999
17.376 17.824 99.999 -0.004
17.922 16.858 99.999 99.999
19.192 18.737 -0.006 -0.004
19.895 19.949 -0.005 -0.010
23.207 23.637  0.021 -0.012
24.449 24.494  0.019  0.057
24.949 24.912 -0.018  0.006
25.529 25.332 -0.024  0.016
25.594 24.554  0.253  0.306
25.955 26.086 -0.107 -0.061
20.462 20.807 -0.007  0.002
21.697 22.018 -0.004 -0.003
22.133 21.698  0.001 -0.002
22.440 22.299  0.011  0.028
23.969 23.342 -0.098 -0.003
24.641 24.464  0.042  0.011
25.019 23.580 -0.001  0.007
26.610 26.945  0.093 99.999
27.069 25.828 -0.197 -0.009
21.051 20.419 -0.006 -0.002
19.279 19.112 99.999 99.999
23.019 22.576 -0.008  0.010
25.486 25.011 99.999 99.999
27.849 28.306 99.999 99.999
20.373 19.358  0.005  0.000
26.861 25.493  0.028  0.108
27.589 26.771 99.999 -0.168
17.755 17.170 99.999 99.999
18.912 17.833 -0.006 99.999
20.039 18.987  0.002  0.003
21.708 21.298  0.003 -0.003
23.200 23.446  0.002  0.052
27.674 27.758 -0.519 99.999
17.709 17.228 99.999 99.999
18.684 17.433 99.999 99.999
21.137 20.842 -0.004  0.010
25.921 24.864 -0.034  0.019
27.179 26.810  0.034 99.999
20.669 19.714 99.999 99.999
23.816 23.036  0.007 -0.004
25.335 24.680  0.004 -0.018
21.160 20.844 -0.005  0.003
21.393 21.706  0.010 -0.016
23.548 22.413 -0.007 -0.013
20.723 19.938 -0.002  0.003
21.196 21.478 -0.004 -0.003
21.601 21.474  0.001  0.007
22.955 21.482 -0.004  0.005
18.614 18.261 -0.003 -0.003
22.953 22.391 -0.002 -0.021
26.175 25.831 -0.042 -0.201
21.007 19.964 99.999 99.999
21.473 20.129 -0.007 -0.002
23.547 22.720 -0.021  0.028
24.740 24.025  0.015 -0.005
20.375 19.716  0.001 -0.005
26.269 24.797  0.156  0.005
17.520 17.954 99.999 -0.002
19.488 19.363 99.999 99.999
26.826 25.352  0.061  0.141
22.748 22.029 -0.172 -0.168
24.366 24.047 -0.003 -0.012
17.605 16.639 99.999 99.999
25.361 24.101 99.999 99.999
18.175 17.355 99.999 99.999
22.864 22.011 -0.002 -0.001
17.734 17.125 99.999 99.999
17.964 17.090 99.999 99.999
19.083 17.843 -0.003 -0.007
19.223 19.470 -0.005 -0.003
24.583 24.136 -0.006  0.053
24.667 23.325 -0.031  0.002
27.662 27.689  0.031 99.999
18.344 18.394 99.999 -0.004
20.871 21.122 -0.004 -0.002
20.777 19.551 -0.008 -0.005
21.782 20.565  0.000 -0.006
23.116 22.647  0.003 -0.021
23.196 23.190 -0.009  0.020
23.379 23.526 -0.004 -0.009
23.389 22.117  0.003 -0.006
23.513 22.683 -0.005 -0.006
24.033 24.166  0.010  0.020
24.311 24.266  0.008  0.045
24.801 24.308 -0.009 -0.008
17.168 17.637 99.999 99.999
18.133 16.660 99.999 99.999
21.440 20.666 -0.001 -0.003
24.308 23.541 -0.006 -0.010
25.366 24.911 -0.051  0.067
25.593 25.231  0.062  0.044
25.702 24.685  0.000  0.034
25.939 25.502  0.061  0.052
26.234 25.266  0.021 -0.063
17.674 17.269 99.999 99.999
19.000 18.908 -0.005 -0.007
20.167 19.607  0.000 -0.002
20.815 20.026  0.000 -0.001
23.796 23.622  0.011  0.022
24.371 24.359 -0.019  0.017
24.436 24.559  0.011  0.021
25.470 25.736  0.064  0.165
27.154 27.118  0.117 -0.159
17.122 16.169 99.999 99.999
18.266 17.602 99.999 99.999
19.587 19.517 -0.005 -0.003
19.675 20.000 -0.003 -0.007
20.436 20.362 -0.004 -0.001
20.906 20.254  0.004 -0.004
21.346 20.470  0.000  0.002
21.709 21.886 -0.001  0.001
23.359 22.252  0.013 -0.002
24.359 24.855 -0.011  0.073
24.804 23.724  0.001 -0.012
26.343 26.020  0.050 -0.089
26.953 25.961  0.020 -0.106
27.951 27.678 99.999 99.999
18.015 17.718 99.999 -0.005
19.538 18.781 -0.005 -0.005
20.051 20.454 -0.005  0.002
21.209 20.887 -0.001 -0.008
21.556 20.069 -0.002 -0.002
22.063 21.119 -0.004 -0.003
23.218 22.589  0.010 -0.001
24.902 24.864 -0.025 -0.037
25.036 24.839 -0.001  0.030
25.956 26.388 -0.024 -0.075
27.648 27.464 -0.176 99.999
17.019 16.513 99.999 99.999
17.447 16.115 99.999 99.999
18.586 17.224 99.999 99.999
18.888 19.317 -0.002 -0.007
18.985 19.149 -0.002 -0.003
20.032 19.027 -0.004 -0.006
20.516 19.650 -0.003 -0.004
21.258 20.296 -0.003 -0.004
25.177 23.819 -0.029 -0.098
25.583 24.642  0.004  0.022
25.552 24.517 -0.041 -0.017
26.537 25.458  0.059  0.068
26.526 25.379  0.095  0.041
17.662 16.814 99.999 99.999
18.123 17.712 99.999 -0.003
18.955 18.060 -0.006 -0.005
19.235 17.806 -0.005 -0.006
21.283 20.077 -0.005 -0.006
21.991 21.850  0.003  0.003
22.289 22.693 -0.007 -0.019
22.664 22.567 -0.005  0.006
23.499 22.681  0.002 -0.002
24.223 24.689 -0.009 -0.034
25.412 24.466  0.030  0.087
26.387 26.692  0.002  0.044
27.585 27.300  0.095 99.999
19.155 17.671 -0.004 99.999
19.632 19.308 -0.001 -0.007
20.794 21.284 -0.001  0.000
21.518 21.901  0.001  0.004
22.713 22.158  0.000  0.006
26.154 26.549  0.021 -0.057
26.293 25.638  0.028 -0.018
17.016 17.230 99.999 99.999
17.928 17.320 99.999 99.999
17.996 16.546 99.999 99.999
18.953 19.301 -0.003 -0.005
18.987 18.612 -0.005 -0.006
19.722 18.761 -0.004 -0.004
19.887 18.529 -0.005  0.001
21.215 20.842 -0.004 -0.006
21.620 20.393 -0.005 -0.003
22.280 21.134  0.002 -0.006
23.477 23.288  0.004 -0.026
23.810 24.283 -0.001  0.024
24.249 23.873  0.023 -0.017
24.698 24.249  0.034  0.030
24.923 23.955  0.011  0.024
17.305 16.083 99.999 99.999
19.832 19.625 -0.003 -0.006
20.225 20.469 -0.004 -0.001
21.786 21.370  0.003 -0.001
23.493 23.100  0.011  0.012
24.787 24.364 -0.009 -0.004
24.821 23.371  0.049  0.023
25.565 24.221  0.077 -0.002
25.683 24.259 -0.040 -0.009
26.632 26.103 -0.099 -0.202
17.155 16.701 99.999 99.999
18.412 18.321 99.999 -0.006
19.267 19.397 -0.003 -0.002
20.316 20.588 -0.005 -0.003
22.622 21.933  0.004 -0.006
23.079 22.334  0.004  0.008
23.668 23.266  0.026  0.015
25.747 25.148  0.111  0.351
26.080 25.051 -0.079  0.044
26.291 26.772 -0.016 99.999
27.598 26.360  0.134 -0.166
18.139 16.912 99.999 99.999
18.255 16.899 99.999 99.999
21.664 20.630 -0.001 -0.001
24.428 24.354  0.001  0.048
27.044 25.903  0.131 -0.110
27.646 27.795 99.999 99.999
27.882 27.429 99.999 99.999
17.053 17.362 99.999 99.999
18.111 18.350 99.999 -0.002
20.268 19.793 -0.005 -0.005
20.469 19.999 -0.005  0.000
21.144 20.873  0.000 -0.001
22.043 21.242  0.002 -0.001
22.184 22.287  0.000 -0.003
23.166 22.714  0.014  0.010
24.481 23.890  0.027  0.014
25.102 24.207  0.005  0.005
25.190 24.302  0.007 -0.016
26.038 26.318 -0.016  0.121
26.468 26.397 -0.065 -0.129
26.443 25.670  0.020 -0.002
26.502 26.343  0.041  0.144
26.784 26.114 -0.221 -0.395
27.362 27.139 -0.137 99.999
17.146 16.111 99.999 99.999
17.496 16.443 99.999 99.999
17.922 17.383 99.999 99.999
18.919 17.693 -0.002 -0.009
21.116 21.414 -0.008  0.000
21.394 21.288 -0.003  0.006
22.870 22.224 -0.005 -0.001
22.904 23.201  0.014  0.005
24.445 23.162 -0.007  0.005
27.989 27.712 99.999 99.999
17.126 16.346 99.999 99.999
17.608 16.928 99.999 99.999
21.098 20.727 -0.004 -0.004
23.859 22.610  0.011  0.015
25.849 24.580  0.031 -0.030
26.434 25.475  0.071  0.084
26.932 26.417 -0.095  0.284
27.005 25.574 -0.038 -0.064
27.128 27.274  0.147 99.999
27.657 26.970 99.999 99.999
18.049 18.223 99.999 -0.004
18.473 18.070 99.999 -0.006
19.333 19.447 -0.004 -0.005
20.978 20.946 -0.005  0.003
22.661 22.374 -0.017 -0.005
24.678 23.512  0.026 -0.001
26.813 26.919 -0.042 -0.264
26.983 27.147 -0.220 99.999
18.176 18.394 99.999 -0.005
19.894 19.882 -0.005 -0.003
21.902 22.136 -0.003  0.003
21.876 20.665 -0.006 -0.010
22.819 21.557 -0.003  0.013
24.321 23.065  0.002  0.023
24.607 24.646 -0.011  0.064
25.390 24.853 -0.029  0.033
25.806 25.273 -0.013  0.048
18.106 18.397 99.999 -0.004
18.998 18.988 -0.006 -0.011
20.006 19.201 -0.003 -0.001
20.742 21.135 -0.004  0.002
22.469 22.730  0.003  0.017
22.585 22.134  0.004  0.011
23.513 23.379 -0.012 -0.009
25.685 25.243  0.043 -0.009
26.256 25.188 -0.053 -0.030
18.531 17.858 99.999 99.999
18.550 17.230 -0.006 99.999
21.179 20.761 -0.001  0.003
21.788 21.518  0.003 -0.001
22.720 22.231 -0.005  0.004
22.716 21.828  0.001 -0.001
23.350 22.634  0.001  0.010
23.869 23.823 -0.022 -0.011
25.295 24.857 -0.011  0.018
25.778 24.563  0.014  0.021
26.906 25.836  0.032 -0.062
17.499 17.980 99.999 -0.006
18.316 17.073 99.999 99.999
18.435 17.387 99.999 99.999
18.390 17.098 99.999 99.999
18.516 17.571 99.999 -0.005
19.325 18.890 -0.003 -0.002
20.141 19.009 -0.001 -0.006
23.675 22.834 -0.005  0.021
24.843 24.840  0.026 -0.010
26.568 26.648  0.025 -0.003
27.149 26.908 99.999 99.999
18.110 18.037 99.999 -0.003
18.852 17.765 -0.005 -0.003
18.906 18.070 -0.005 -0.005
20.889 19.485 -0.002 -0.002
21.823 20.680  0.001  0.005
23.146 22.770  0.002  0.001
23.736 22.855 -0.018  0.011
24.937 25.105 -0.007  0.024
25.744 24.337 -0.028  0.005
26.394 25.105  0.038 -0.081
26.923 27.349  0.087 99.999
27.918 27.983 99.999 99.999
17.746 17.425 99.999 99.999
18.071 17.578 99.999 99.999
19.342 19.806 -0.005 -0.004
19.434 19.363 -0.004 -0.004
20.211 19.752 -0.003 -0.006
21.482 20.219 -0.012 -0.012
21.974 21.359 -0.007  0.001
22.258 21.793  0.006  0.006
25.461 25.570  0.012  0.113
18.907 18.173 -0.005 -0.004
20.217 18.819 -0.001 -0.003
21.673 22.158  0.001 -0.009
22.714 21.238  0.023  0.007
23.103 23.487  0.004  0.004
23.973 24.154  0.010  0.005
24.692 25.182  0.031  0.070
25.567 24.703 -0.052  0.021
26.491 26.578 -0.071 -0.159
17.265 16.237 99.999 99.999
18.337 17.891 -0.004 -0.003
18.998 18.359 -0.004 -0.005
20.558 20.835  0.001 -0.001
21.172 20.396 -0.003 -0.002
23.262 22.478  0.010  0.004
24.577 23.764 -0.003  0.030
24.704 24.886  0.014  0.059
25.550 24.576  0.025  0.054
26.016 25.541 -0.037  0.006
26.406 26.221 -0.036  0.111
26.907 25.858  0.108  0.126
17.494 17.875 99.999 -0.007
17.844 17.172 99.999 99.999
18.285 18.779 99.999 -0.004
19.512 18.553 -0.002  0.000
19.521 18.510 -0.002 -0.007
20.808 20.176 -0.003  0.003
20.938 20.659 -0.002 -0.002
21.447 20.593  0.009  0.001
23.494 23.708 -0.009  0.011
23.499 23.112  0.017 -0.015
24.294 22.849  0.004  0.023
24.518 24.601 -0.016  0.022
24.753 23.344  0.005 -0.076
17.106 17.060 99.999 99.999
19.951 18.776 -0.005 -0.003
20.339 20.391 -0.003 -0.002
22.836 21.383  0.000 -0.002
24.567 24.427  0.068  0.029
25.214 24.562 -0.023  0.010
26.210 25.499  0.019  0.045
17.524 16.039 99.999 99.999
19.369 18.293 -0.004 -0.005
19.404 18.204 -0.003 -0.004
19.555 19.649 -0.002 -0.003
20.351 20.407 -0.008  0.000
24.565 23.748 -0.002  0.004
24.620 23.683  0.007  0.001
25.007 24.352 -0.023 -0.004
25.219 23.795 -0.021 -0.015
26.715 26.807 99.999 99.999
17.034 15.699 99.999 99.999
17.222 17.431 99.999 99.999
17.393 16.543 99.999 99.999
17.566 16.105 99.999 99.999
17.958 18.347 99.999 -0.005
18.347 17.762 99.999 99.999
23.368 22.560  0.001  0.021
25.146 24.479  0.004 -0.004
25.641 25.291 -0.052  0.021
27.585 27.841 99.999 99.999
18.130 17.596 99.999 -0.004
20.359 20.342 -0.001 -0.010
20.972 20.660 -0.001  0.005
26.109 26.405  0.109 99.999
26.500 25.431  0.158  0.068
17.550 16.429 99.999 99.999
18.180 18.357 99.999 -0.006
18.534 18.534 -0.008 -0.008
19.744 18.945 -0.005 -0.008
19.707 18.536 -0.004 -0.007
21.431 21.681 -0.001 -0.002
21.770 20.468  0.003  0.001
24.393 23.077  0.018  0.021
25.586 25.541 -0.126 -0.589
26.505 26.401  0.048 -0.446
17.975 16.766 99.999 99.999
18.734 18.740 99.999 -0.006
20.985 21.347 -0.001 -0.009
22.267 20.893  0.000 -0.003
22.429 21.367  0.005  0.005
22.654 22.518  0.008  0.001
23.932 23.454 -0.033  0.018
26.220 25.701 -0.060  0.057
26.939 26.464  0.142  0.044
27.330 27.738 -0.013 99.999
27.251 26.332  0.015  0.269
17.700 17.242 99.999 99.999
17.854 17.390 99.999 99.999
18.934 18.837 -0.004 -0.004
19.298 17.815 -0.001 -0.006
19.423 19.775 -0.003 -0.007
20.009 19.026 -0.001 -0.004
20.241 19.712 -0.005 -0.004
27.114 26.256 99.999  0.072
27.517 26.472 -0.112 -0.003
27.852 28.310 99.999 99.999
18.027 17.931 99.999 -0.006
18.481 17.515 -0.004 99.999
19.070 19.538 -0.003 -0.011
20.634 19.213 -0.001 -0.017
22.728 23.089  0.005  0.027
23.735 23.767  0.000  0.000
24.468 24.580 -0.036 -0.004
26.593 25.816  0.264 -0.146
26.903 26.002  0.210 -0.089
17.570 18.045 99.999 -0.004
20.182 19.998 -0.002 -0.005
21.735 22.203  0.003  0.000
21.647 21.552 -0.004 -0.012
21.794 20.389 -0.002 -0.002
21.900 21.654 -0.005 -0.007
23.237 22.307  0.011 -0.004
23.911 22.665 -0.025 -0.017
24.075 23.720 -0.017  0.019
27.137 26.788 -0.085 -0.171
27.951 26.517 99.999 99.999
18.184 18.684 99.999 -0.005
18.505 17.336 99.999 99.999
19.175 18.443 -0.003 -0.006
20.823 20.945 -0.003  0.011
20.868 19.915 -0.003 -0.001
21.036 20.442 -0.001  0.002
22.176 22.603  0.004 -0.003
22.227 21.374 -0.004  0.000
22.343 21.937 -0.004 -0.011
25.289 23.804  0.027  0.015
27.292 27.158  0.244 99.999
27.744 26.774 99.999 99.999
17.007 16.187 99.999 99.999
19.130 19.589 -0.004 -0.010
22.709 23.152 -0.003 -0.014
23.216 23.462  0.009 -0.001
23.947 23.186 -0.005  0.003
24.323 24.430  0.012  0.082
25.119 25.475 -0.014 -0.067
25.446 24.137 -0.043 -0.040
25.958 24.788  0.126  0.026
27.670 27.652 99.999 99.999
27.802 27.289 -0.366 99.999
20.153 19.779  0.003 -0.013
20.384 19.531 -0.002 -0.003
22.497 22.183  0.003 -0.011
23.005 21.542 -0.002  0.005
24.171 22.796 -0.023  0.034
24.558 24.897 -0.016 -0.054
17.998 17.673 99.999 99.999
19.813 18.613 -0.007 -0.006
20.831 21.263 99.999 99.999
20.909 19.663 -0.001 -0.003
22.067 22.168  0.008 -0.006
22.817 22.914 -0.012  0.022
22.886 22.469 -0.002 -0.022
23.978 23.082  0.004  0.023
25.617 25.397  0.050  0.010
26.002 26.303 -0.006  0.257
26.072 25.110 -0.173 -0.053
26.599 25.178 -0.063 -0.012
27.069 26.887 -0.038  0.090
27.902 27.259 99.999 99.999
17.136 15.942 99.999 99.999
17.626 18.103 99.999 -0.005
17.670 17.963 99.999 -0.004
18.394 16.933 99.999 99.999
19.981 19.873 -0.005 -0.006
22.590 22.700 -0.002  0.021
23.023 22.854 -0.005  0.010
24.353 23.980  0.024 -0.005
24.545 24.088 -0.150 -0.030
25.120 25.556  0.002  0.095
18.105 17.242 99.999 99.999
18.809 17.632 -0.004 -0.006
19.615 19.412 -0.005 -0.001
19.834 20.088 -0.002 -0.001
21.032 20.992  0.000  0.001
21.320 21.258 -0.013  0.005
21.776 21.532  0.004  0.004
22.910 21.948 -0.012  0.010
23.706 23.015  0.023  0.001
23.892 23.552 -0.019 -0.004
24.169 23.525 -0.024 -0.010
27.691 26.599 99.999  0.129
20.982 20.393 -0.001  0.001
21.629 20.570  0.003  0.005
23.829 22.527  0.004  0.002
24.183 23.257  0.007  0.019
26.645 26.080 99.999 99.999
27.068 25.931 99.999 99.999
27.449 26.309 99.999 99.999
18.164 18.426 99.999 -0.004
18.126 16.753 99.999 99.999
18.260 17.387 99.999 99.999
18.768 18.933 -0.003 -0.006
19.891 19.767 -0.001 -0.001
20.404 18.904 -0.003 -0.006
21.838 21.397 -0.024 -0.007
22.589 22.934 -0.013  0.004
23.841 23.871  0.004  0.057
24.236 24.430  0.000 -0.023
24.505 24.511 -0.001  0.030
25.513 24.907  0.011 -0.029
27.205 26.024 -0.174  0.002
27.499 26.915 -0.304 99.999
27.580 26.134 99.999  0.233
27.847 28.122 99.999 99.999
19.007 18.852 -0.006 -0.003
19.430 18.550  0.006  0.005
19.853 18.787  0.001 -0.004
20.065 18.958 -0.002 -0.004
20.281 19.744 -0.005 -0.003
21.160 21.605  0.000 -0.008
21.171 19.740 -0.001  0.000
22.664 22.370  0.007 -0.012
23.976 24.459 -0.027  0.028
24.908 25.220 99.999 99.999
25.793 25.627 -0.002  0.099
26.206 26.047  0.051  0.171
27.067 26.087 99.999 99.999
27.691 26.938 99.999 99.999
17.966 16.716 99.999 99.999
20.366 19.095  0.001  0.002
21.300 21.642  0.002  0.014
22.821 22.651 -0.008 -0.001
22.868 22.568  0.007 -0.006
23.691 23.515  0.003  0.011
25.248 23.840  0.018  0.023
26.680 25.864 -0.146  0.141
26.995 26.057 -0.232 -0.086
17.353 16.192 99.999 99.999
18.985 19.024 -0.002 -0.009
20.398 20.785 -0.001  0.001
21.873 21.783  0.005  0.061
22.958 22.511  0.009 -0.045
23.552 22.369  0.011 -0.002
25.170 24.007 -0.034 -0.024
25.467 25.833 -0.045  0.077
25.673 24.847 -0.017 -0.092
25.790 24.814  0.101  0.130
27.721 27.261 99.999 99.999
17.579 16.609 99.999 99.999
17.905 18.382 99.999 -0.005
17.884 18.175 99.999 -0.003
19.390 18.671 -0.004 -0.003
21.737 21.560 -0.004 -0.009
23.426 23.843  0.013 -0.012
22.721 23.161 -0.034  0.018
24.720 25.088  0.034 -0.073
24.805 23.726  0.002 -0.002
25.035 25.494 -0.006  0.031
25.782 24.847 -0.204  0.117
25.924 24.435  0.078 -0.075
17.069 17.110 99.999 99.999
17.295 17.632 99.999 99.999
17.313 15.840 99.999 99.999
18.122 17.814 99.999  0.002
18.560 17.769 -0.004 99.999
20.946 19.530  0.001 -0.007
22.538 22.929  0.007  0.021
25.551 24.801 99.999 99.999
27.232 25.834 99.999 99.999
27.421 26.338 -0.064  0.006
27.725 27.449 99.999 99.999
27.780 27.481 99.999 99.999
19.732 19.013 -0.016 -0.005
19.669 18.323 -0.011 -0.010
19.989 19.423  0.002  0.000
22.895 21.699  0.000 -0.005
22.930 21.506 -0.001 -0.004
23.353 23.713 99.999 99.999
25.496 24.793 -0.038 -0.111
25.541 24.244 -0.048 -0.044
27.634 26.402 -0.209 -0.119
27.803 27.588 99.999 99.999
27.923 27.215 99.999 99.999
17.028 15.551 99.999 99.999
17.828 16.356 99.999 99.999
17.952 16.644 99.999 99.999
19.013 18.125 -0.005 -0.006
19.384 18.874 -0.002 -0.001
19.677 19.835 -0.002 -0.007
22.793 21.885 -0.016 -0.004
25.107 25.421  0.040  0.055
25.977 25.734 -0.123 -0.065
26.721 27.083  0.104 99.999
26.699 25.540  0.110  0.052
27.225 26.317 99.999 99.999
27.743 26.999 99.999 99.999
17.884 18.008 99.999  0.000
18.090 18.303 99.999 -0.001
23.532 22.551  0.018 -0.004
25.373 24.423  0.017  0.016
26.992 27.492  0.030 99.999
27.615 26.863 99.999 99.999
17.592 16.933 99.999 99.999
18.193 18.687 99.999 -0.003
20.138 19.441 -0.004 -0.007
21.612 21.253 -0.005  0.001
18.047 18.356 99.999 -0.003
18.348 18.446 99.999  0.000
20.747 20.150  0.001 -0.004
25.867 25.066  0.066 -0.039
27.222 26.884 99.999 99.999
19.441 18.013 -0.002 -0.006
24.437 23.682  0.052  0.044
26.061 26.055  0.013  0.116
26.163 26.122  0.158 -0.126
26.488 25.863  0.020  0.126
26.750 26.176 -0.129  0.228
17.870 16.806 99.999 99.999
20.351 18.956 -0.004 -0.006
21.093 21.200 -0.001  0.006
22.608 22.350 -0.008  0.008
22.922 22.219  0.014  0.001
22.902 21.901 -0.004 -0.011
24.794 24.249 -0.013 -0.012
17.598 16.505 99.999 99.999
18.138 17.754 99.999 99.999
18.509 17.455 99.999 99.999
18.772 18.434 -0.001 -0.004
20.926 21.006 -0.011 -0.007
21.289 19.932  0.002 -0.001
21.897 22.346  0.003  0.012
22.267 20.921 -0.004  0.000
22.518 21.358 -0.001 -0.007
23.952 24.231 -0.014 -0.025
24.497 24.930 -0.106 -0.001
25.255 25.198 -0.077 -0.065
26.680 26.908 -0.082 -0.326
27.940 26.689 99.999  0.016
18.817 17.580 -0.006 99.999
19.216 18.550 -0.005 -0.004
21.154 20.423  0.000 -0.004
22.582 22.366  0.005 -0.007
23.787 22.676 -0.020 -0.022
17.490 17.000 99.999 99.999
22.111 21.296  0.001  0.006
22.344 21.128  0.013 -0.020
23.411 22.645  0.018  0.022
24.638 24.639  0.011 -0.052
25.245 24.935  0.025  0.047
25.867 24.582  0.002  0.134
26.912 26.580  0.031  0.155
24.281 23.683  0.023 -0.010
24.303 23.203 -0.020 -0.072
27.049 26.897  0.309 99.999
20.502 19.534 -0.004 -0.006
20.672 20.128 -0.001  0.002
21.257 21.713 -0.002  0.002
24.563 24.597 -0.149  0.030
25.907 24.663 -0.148 -0.015
17.137 16.977 99.999 99.999
17.523 17.465 99.999 99.999
18.760 18.772 99.999 99.999
18.818 18.149 -0.002 -0.003
19.623 18.539 -0.004 -0.004
19.644 18.450 -0.003 -0.005
26.662 25.448 -0.056 -0.085
27.511 27.777 99.999 99.999
18.044 18.303 99.999 -0.005
19.853 18.478 -0.003 -0.022
20.305 19.568 -0.002  0.000
20.567 20.712  0.001  0.006
21.796 21.768 99.999 99.999
22.735 22.962 99.999 99.999
27.064 25.952 99.999 99.999
18.922 17.747 -0.004 99.999
22.315 21.576  0.006  0.003
23.043 22.864 -0.001 -0.011
17.071 16.036 -0.007 -0.006
17.842 16.505  0.001  0.001
20.721 21.209 -0.003 -0.004
21.101 20.673 -0.002 -0.003
21.381 21.103 -0.002 -0.007
25.769 26.020  0.049  0.035
25.872 26.030 -0.041  0.055
27.215 26.415  0.181  0.075
27.300 26.632  0.043 -0.009
17.032 15.784 -0.003 99.999
17.280 17.392 -0.008 -0.008
17.517 17.614 -0.004 -0.008
19.416 19.747 -0.005 -0.004
22.205 22.223 -0.001  0.007
22.680 22.450  0.000 -0.001
23.099 21.799  0.000 -0.007
23.532 22.622  0.010  0.004
24.665 25.035 -0.011  0.012
27.576 27.433 -0.016 99.999
17.409 16.642 -0.005 -0.006
17.664 17.360 -0.002 -0.004
19.021 19.471 -0.005 -0.004
